order_id,order_date,customer_id,region_id,product_category_id,sales,profit,quantity,profit_margin
3800,2032-05-27,183,2,3,362.5,144.39,6,39.831724137931026
3801,2032-05-28,481,1,3,923.29,-24.48,7,-2.6513879712766304
3802,2032-05-29,146,2,3,934.3,214.64,7,22.973349031360378
3803,2032-05-30,831,4,4,257.02,290.33,8,112.96008092755427
3804,2032-05-31,628,1,2,802.26,135.99,7,16.95086380973749
3805,2032-06-01,113,1,2,444.41,139.1,6,31.299925744245176
3806,2032-06-02,763,1,4,919.17,-10.27,8,-1.1173123578880946
3807,2032-06-03,476,1,2,461.12,40.87,3,8.863202637057599
3808,2032-06-04,763,2,2,749.42,19.6,9,2.6153558752101627
3809,2032-06-05,303,3,4,477.63,166.76,3,34.91405481230241
3810,2032-06-06,971,3,1,243.24,188.16,4,77.35569807597435
3811,2032-06-07,825,4,2,215.36,377.02,6,175.0650074294205
3812,2032-06-08,118,3,4,436.92,-17.05,8,-3.902316213494461
3813,2032-06-09,813,3,3,760.38,219.94,3,28.92501117862122
3814,2032-06-10,161,3,1,612.97,186.92,6,30.494151426660355
3815,2032-06-11,401,3,3,694.86,182.3,5,26.235500676395247
3816,2032-06-12,198,4,2,296.68,342.92,5,115.5858163678037
3817,2032-06-13,260,2,1,491.81,42.49,5,8.639515259958113
3818,2032-06-14,660,1,4,63.51,-31.65,9,-49.83467170524327
3819,2032-06-15,752,3,2,821.18,252.52,7,30.750870698263476
3820,2032-06-16,47,2,4,990.09,105.32,9,10.637416800492884
3821,2032-06-17,987,3,1,418.74,-42.08,9,-10.049195204661602
3822,2032-06-18,399,3,3,30.74,63.12,6,205.33506831489916
3823,2032-06-19,710,1,2,186.4,89.2,6,47.85407725321888
3824,2032-06-20,559,1,2,659.48,227.58,4,34.50900709650027
3825,2032-06-21,78,1,4,619.84,27.66,8,4.462441920495611
3826,2032-06-22,124,3,1,792.11,135.87,2,17.15292068020856
3827,2032-06-23,75,3,4,268.81,167.11,5,62.16658606450653
3828,2032-06-24,871,3,1,768.36,156.66,1,20.388880212400437
3829,2032-06-25,137,1,2,694.22,388.27,2,55.928956238656326
3830,2032-06-26,602,4,1,336.36,-29.52,1,-8.776311095255084
3831,2032-06-27,400,2,2,554.58,377.94,6,68.14886941469219
3832,2032-06-28,837,4,1,164.33,211.87,2,128.92959289235074
3833,2032-06-29,505,3,3,463.51,308.08,4,66.46674289659337
3834,2032-06-30,500,3,1,883.57,143.68,5,16.261303575268514
3835,2032-07-01,573,4,3,432.77,154.23,7,35.63786768953486
3836,2032-07-02,138,3,1,842.78,345.7,1,41.019008519423814
3837,2032-07-03,50,2,1,598.45,353.17,5,59.01411980950789
3838,2032-07-04,771,3,4,208.04,57.41,4,27.595654681791963
3839,2032-07-05,973,2,4,589.48,39.66,7,6.727963628961117
3840,2032-07-06,619,4,2,515.86,173.31,7,33.59632458418951
3841,2032-07-07,625,4,4,410.67,355.12,8,86.47332408016169
3842,2032-07-08,862,3,1,137.24,95.06,4,69.26552025648499
3843,2032-07-09,254,2,4,428.37,243.41,4,56.822373182062236
3844,2032-07-10,630,3,1,91.31,268.67,5,294.2394042273574
3845,2032-07-11,710,1,3,116.79,300.4,5,257.2138025515883
3846,2032-07-12,849,1,1,427.6,203.77,3,47.65434985968194
3847,2032-07-13,877,1,2,319.27,131.1,5,41.0624236539606
3848,2032-07-14,563,1,3,927.03,385.16,5,41.547738476640454
3849,2032-07-15,757,3,2,388.19,225.1,8,57.98706818825833
3850,2032-07-16,915,1,2,762.7,277.85,7,36.42978890782745
3851,2032-07-17,426,2,2,539.64,105.24,8,19.501890148988213
3852,2032-07-18,547,4,4,710.0,251.48,5,35.41971830985916
3853,2032-07-19,302,4,2,274.91,66.01,2,24.01149467098323
3854,2032-07-20,922,1,3,943.07,60.29,8,6.392950682345955
3855,2032-07-21,581,1,1,539.49,271.62,9,50.34755046432742
3856,2032-07-22,349,1,2,834.7,184.63,2,22.119324308134658
3857,2032-07-23,832,3,3,377.74,257.47,1,68.16063959337112
3858,2032-07-24,933,4,2,118.21,71.25,6,60.27408848659166
3859,2032-07-25,980,1,1,680.24,219.43,3,32.25773256497707
3860,2032-07-26,49,2,3,27.6,149.77,1,542.6449275362319
3861,2032-07-27,917,1,3,485.79,218.63,6,45.00504333148068
3862,2032-07-28,74,4,1,208.95,80.9,8,38.71739650634123
3863,2032-07-29,704,1,3,634.83,271.95,9,42.83824015878267
3864,2032-07-30,261,4,1,979.83,312.67,6,31.91063755957666
3865,2032-07-31,356,1,3,475.11,66.96,6,14.09357832922902
3866,2032-08-01,582,2,3,821.15,85.28,1,10.385435060585763
3867,2032-08-02,602,1,1,517.63,247.52,5,47.81793945482294
3868,2032-08-03,260,2,1,505.92,263.01,3,51.98648007590132
3869,2032-08-04,638,2,3,931.82,266.84,7,28.636431928913304
3870,2032-08-05,743,1,3,892.17,257.21,9,28.829707342770995
3871,2032-08-06,295,2,1,790.08,126.76,6,16.043944916970435
3872,2032-08-07,931,3,4,310.33,127.68,5,41.143299068733285
3873,2032-08-08,641,1,1,554.11,64.67,7,11.670967858367472
3874,2032-08-09,792,1,3,239.42,20.58,9,8.595773118369394
3875,2032-08-10,313,2,3,455.04,261.66,5,57.502637130801695
3876,2032-08-11,612,2,3,494.53,-8.07,5,-1.6318524659777973
3877,2032-08-12,838,1,1,835.01,372.01,4,44.551562256739444
3878,2032-08-13,809,3,3,898.11,322.01,5,35.85418267250114
3879,2032-08-14,182,2,4,426.33,335.88,7,78.78404053198227
3880,2032-08-15,686,2,2,37.35,358.0,3,958.5006693440429
3881,2032-08-16,828,4,4,864.54,133.87,4,15.484535128507648
3882,2032-08-17,364,3,1,190.79,331.02,9,173.49965931128466
3883,2032-08-18,188,3,3,629.44,21.13,2,3.3569522114895776
3884,2032-08-19,569,1,1,44.47,-40.26,8,-90.53294355745446
3885,2032-08-20,543,3,2,411.52,303.2,9,73.67807153965785
3886,2032-08-21,596,1,1,986.24,-16.34,5,-1.6567975340687866
3887,2032-08-22,664,4,3,118.68,394.84,7,332.6929558476576
3888,2032-08-23,985,3,2,435.22,253.66,6,58.28316713386334
3889,2032-08-24,548,2,2,321.01,289.05,1,90.04392386530016
3890,2032-08-25,725,4,3,906.99,60.61,8,6.682543357699644
3891,2032-08-26,926,1,3,871.95,253.24,9,29.042949710419176
3892,2032-08-27,408,4,3,252.94,-30.55,1,-12.077963153316992
3893,2032-08-28,876,1,1,99.56,327.02,8,328.46524708718357
3894,2032-08-29,618,4,4,634.6,26.33,3,4.149070280491648
3895,2032-08-30,414,1,1,349.64,263.81,6,75.45189337604393
3896,2032-08-31,342,3,1,678.64,51.02,8,7.517977130732052
3897,2032-09-01,220,2,4,51.48,-19.2,5,-37.2960372960373
3898,2032-09-02,903,1,3,150.73,166.67,8,110.57520068997546
3899,2032-09-03,163,4,3,692.64,26.18,7,3.77974127974128
3900,2032-09-04,951,1,4,228.12,278.25,7,121.97527617043662
3901,2032-09-05,220,1,4,860.44,56.9,7,6.612895727767189
3902,2032-09-06,270,1,1,77.42,104.11,9,134.47429604753293
3903,2032-09-07,632,4,2,231.17,205.35,6,88.83073063113726
3904,2032-09-08,906,2,4,998.59,78.24,6,7.835047416857768
3905,2032-09-09,848,3,1,444.41,120.09,9,27.022344231677952
3906,2032-09-10,400,2,2,708.91,317.03,6,44.72076850375929
3907,2032-09-11,182,1,3,199.01,30.64,7,15.396211245666047
3908,2032-09-12,991,4,3,617.67,-13.01,7,-2.106302718279988
3909,2032-09-13,618,2,1,731.58,97.76,2,13.362858470707236
3910,2032-09-14,729,1,1,328.19,140.97,8,42.95377677564825
3911,2032-09-15,205,3,4,832.32,194.2,6,23.332372164552094
3912,2032-09-16,582,3,3,611.35,117.59,4,19.23448106649219
3913,2032-09-17,556,3,1,401.34,305.46,7,76.11003139482733
3914,2032-09-18,841,1,3,566.49,-32.31,8,-5.703542869247472
3915,2032-09-19,813,4,3,585.23,144.3,1,24.656972472361293
3916,2032-09-20,228,2,4,182.22,122.02,4,66.96301174404566
3917,2032-09-21,696,3,2,414.68,241.41,4,58.215973762901505
3918,2032-09-22,619,1,4,356.56,384.82,9,107.92573479919227
3919,2032-09-23,596,1,1,412.88,179.67,6,43.51627591552025
3920,2032-09-24,850,2,4,765.89,394.09,4,51.45516980245205
3921,2032-09-25,250,3,4,492.89,86.01,1,17.450141005092416
3922,2032-09-26,875,1,3,941.51,-36.11,8,-3.8353283555140143
3923,2032-09-27,441,2,4,307.8,24.55,9,7.975958414554905
3924,2032-09-28,533,4,1,427.39,127.81,5,29.904770818222232
3925,2032-09-29,196,4,2,791.22,92.35,5,11.67184853770127
3926,2032-09-30,690,4,4,555.1,-6.33,8,-1.1403350747613041
3927,2032-10-01,929,3,4,556.09,144.7,8,26.02096782894855
3928,2032-10-02,987,2,2,72.27,102.15,5,141.34495641344958
3929,2032-10-03,519,2,1,410.63,5.18,4,1.2614762681732945
3930,2032-10-04,70,1,1,285.32,83.25,6,29.177765316136266
3931,2032-10-05,639,1,4,999.35,348.9,5,34.9126932506129
3932,2032-10-06,399,1,3,322.19,85.92,8,26.667494335640463
3933,2032-10-07,978,2,4,886.81,271.28,9,30.59054363392384
3934,2032-10-08,672,1,2,682.71,225.42,1,33.01841191721228
3935,2032-10-09,760,2,2,354.1,142.23,9,40.16661959898333
3936,2032-10-10,203,2,2,552.66,57.56,9,10.415083414757719
3937,2032-10-11,148,4,4,843.73,116.06,6,13.755585317577898
3938,2032-10-12,472,1,4,885.7,216.45,5,24.438297391893414
3939,2032-10-13,655,4,1,177.19,107.84,7,60.861222416614936
3940,2032-10-14,944,3,3,352.78,46.7,8,13.237711888429052
3941,2032-10-15,199,3,4,348.52,2.41,9,0.6914954665442443
3942,2032-10-16,917,3,1,61.2,345.9,9,565.1960784313725
3943,2032-10-17,426,2,4,606.27,148.14,3,24.434657825721214
3944,2032-10-18,666,2,1,857.72,231.34,8,26.97150585272583
3945,2032-10-19,492,2,1,393.94,170.68,1,43.326394882469415
3946,2032-10-20,888,1,3,745.24,342.65,7,45.97847673232784
3947,2032-10-21,896,4,4,635.15,196.12,5,30.877745414469025
3948,2032-10-22,142,2,1,388.14,166.35,2,42.85824702426959
3949,2032-10-23,313,4,2,158.24,366.07,2,231.33847320525783
3950,2032-10-24,165,4,2,715.14,273.86,8,38.29459965880807
3951,2032-10-25,314,4,2,857.47,0.2,5,0.02332443117543471
3952,2032-10-26,21,1,3,692.14,29.97,3,4.330048834050915
3953,2032-10-27,82,1,1,37.52,304.21,1,810.7942430703623
3954,2032-10-28,581,3,3,231.91,326.13,7,140.62782976154543
3955,2032-10-29,131,3,4,88.09,195.34,3,221.7504824611193
3956,2032-10-30,599,4,4,578.98,199.5,7,34.45714877888701
3957,2032-10-31,730,3,1,761.35,234.37,2,30.783476718986012
3958,2032-11-01,933,4,2,128.37,147.6,4,114.98013554568824
3959,2032-11-02,984,1,1,841.57,256.09,2,30.430029587556582
3960,2032-11-03,305,1,1,564.4,-1.18,4,-0.2090715804394047
3961,2032-11-04,915,1,1,696.17,382.58,5,54.95496789577259
3962,2032-11-05,371,2,3,971.97,287.57,8,29.58630410403613
3963,2032-11-06,857,4,4,102.01,234.03,2,229.4186844427017
3964,2032-11-07,853,1,1,903.2,92.34,3,10.223649247121346
3965,2032-11-08,384,4,1,143.58,22.43,5,15.621952918233736
3966,2032-11-09,908,3,1,405.1,134.2,9,33.12762280918291
3967,2032-11-10,445,3,3,854.41,247.71,5,28.991935955805765
3968,2032-11-11,425,1,3,908.13,235.17,9,25.896072148260714
3969,2032-11-12,161,4,3,516.24,122.19,4,23.66922361692236
3970,2032-11-13,178,1,1,602.22,225.98,5,37.5244927103052
3971,2032-11-14,629,3,2,713.98,316.19,9,44.28555421720496
3972,2032-11-15,708,1,2,836.1,-38.17,4,-4.565243391938764
3973,2032-11-16,895,4,2,139.08,152.78,5,109.85044578659765
3974,2032-11-17,490,3,4,813.87,291.35,5,35.798100433730205
3975,2032-11-18,327,2,1,491.65,195.77,4,39.81897691447168
3976,2032-11-19,598,3,2,461.61,243.16,4,52.676501808886286
3977,2032-11-20,289,2,2,435.42,182.5,5,41.91355472876763
3978,2032-11-21,593,1,2,519.03,396.34,6,76.36167466235092
3979,2032-11-22,664,1,1,946.15,-25.42,7,-2.6866775881202773
3980,2032-11-23,573,4,2,557.24,170.97,6,30.681573469241258
3981,2032-11-24,573,2,2,954.11,-8.86,1,-0.9286141010994539
3982,2032-11-25,354,1,1,196.68,21.9,2,11.13483831604637
3983,2032-11-26,28,2,4,729.65,122.37,7,16.77105461522648
3984,2032-11-27,954,1,3,815.99,19.99,3,2.4497849238348506
3985,2032-11-28,43,3,2,685.55,383.66,2,55.96382466632631
3986,2032-11-29,681,1,3,614.78,376.06,6,61.169849377012916
3987,2032-11-30,423,4,4,573.52,101.25,4,17.65413586274236
3988,2032-12-01,598,3,4,863.71,237.89,5,27.54280950782091
3989,2032-12-02,177,4,2,825.21,190.19,6,23.047466705444673
3990,2032-12-03,529,3,1,139.84,317.01,3,226.69479405034326
3991,2032-12-04,610,2,4,851.62,232.35,1,27.283295366478004
3992,2032-12-05,966,4,3,425.79,-49.89,3,-11.717043613048686
3993,2032-12-06,494,1,3,268.62,293.43,3,109.23609559973198
3994,2032-12-07,198,2,3,872.37,286.08,6,32.79342480828088
3995,2032-12-08,610,1,3,443.38,179.38,4,40.45739546213181
3996,2032-12-09,577,3,4,812.2,356.31,7,43.86973651809899
3997,2032-12-10,842,3,2,278.14,358.8,2,128.9997842812972
3998,2032-12-11,853,1,2,23.85,185.76,4,778.8679245283018
3999,2032-12-12,517,1,3,505.55,223.59,8,44.22707941845515
4000,2032-12-13,514,2,2,118.22,398.43,6,337.0241921840636
4001,2032-12-14,22,1,3,759.29,84.47,3,11.124866651740442
4002,2032-12-15,112,4,3,290.55,96.08,2,33.06831870590259
4003,2032-12-16,57,4,1,454.77,32.25,3,7.091496800580513
4004,2032-12-17,66,1,4,105.29,353.14,1,335.39747364422067
4005,2032-12-18,842,4,4,300.93,285.02,1,94.71305619247
4006,2032-12-19,98,1,3,785.86,-2.46,2,-0.3130328557249383
4007,2032-12-20,144,2,4,168.56,391.8,3,232.4394874228761
4008,2032-12-21,880,4,2,654.22,278.93,9,42.63550487603558
4009,2032-12-22,435,4,3,919.08,332.73,8,36.20250685468076
4010,2032-12-23,637,1,1,686.24,-28.33,9,-4.128293308463511
4011,2032-12-24,679,4,2,814.8,177.23,7,21.7513500245459
4012,2032-12-25,86,3,1,126.79,264.37,7,208.5101348686805
4013,2032-12-26,588,2,1,265.72,194.33,5,73.13337347583922
4014,2032-12-27,344,2,4,896.65,249.99,7,27.880443874421456
4015,2032-12-28,936,4,4,720.8,318.04,4,44.123196448390686
4016,2032-12-29,294,4,3,646.76,118.45,5,18.314366998577526
4017,2032-12-30,956,3,4,670.49,331.9,1,49.501111127682734
4018,2032-12-31,571,3,1,425.92,23.31,4,5.47285875281743
4019,2033-01-01,650,4,1,63.67,71.9,3,112.92602481545468
4020,2033-01-02,611,4,2,788.75,-30.49,2,-3.8656101426307448
4021,2033-01-03,704,3,1,685.14,113.99,2,16.637475552441835
4022,2033-01-04,243,1,3,483.35,120.96,8,25.02534395365677
4023,2033-01-05,831,3,3,901.76,312.37,1,34.64003726046842
4024,2033-01-06,561,1,4,349.44,243.91,8,69.80025183150184
4025,2033-01-07,960,2,4,308.44,146.53,9,47.506808455453246
4026,2033-01-08,32,2,4,875.34,243.45,6,27.81205017478922
4027,2033-01-09,391,3,3,801.05,-26.25,1,-3.276949004431683
4028,2033-01-10,277,1,1,524.68,31.12,7,5.931234276130214
4029,2033-01-11,532,3,4,148.12,232.13,5,156.7175263300027
4030,2033-01-12,154,3,2,230.77,238.62,9,103.40165532781558
4031,2033-01-13,383,1,4,663.1,298.36,7,44.99472176142362
4032,2033-01-14,68,3,3,397.34,131.35,5,33.05733125283133
4033,2033-01-15,878,2,4,839.74,275.15,2,32.766094267273196
4034,2033-01-16,884,4,1,950.96,257.79,4,27.108395726423822
4035,2033-01-17,214,4,4,809.52,383.53,2,47.37745824686234
4036,2033-01-18,655,3,3,389.99,46.81,9,12.002871868509448
4037,2033-01-19,376,1,3,792.91,198.26,2,25.00409882584404
4038,2033-01-20,744,1,2,364.41,220.79,2,60.588348289015116
4039,2033-01-21,213,2,3,183.76,399.39,2,217.34327383543754
4040,2033-01-22,79,1,2,52.73,40.53,1,76.8632656931538
4041,2033-01-23,726,1,1,398.0,185.45,9,46.59547738693467
4042,2033-01-24,628,2,3,905.49,105.78,8,11.682072689924793
4043,2033-01-25,604,3,4,254.21,186.65,2,73.42354746076079
4044,2033-01-26,782,4,1,222.38,54.46,2,24.4896123752136
4045,2033-01-27,923,2,4,970.42,-28.57,5,-2.9440860658271677
4046,2033-01-28,381,3,4,44.5,207.65,4,466.6292134831461
4047,2033-01-29,680,2,4,790.07,101.13,2,12.800131633905856
4048,2033-01-30,58,3,1,334.94,31.87,8,9.515137039469757
4049,2033-01-31,796,2,1,56.74,95.77,8,168.78745153330982
4050,2033-02-01,26,3,3,919.45,-27.82,4,-3.0257218989613355
4051,2033-02-02,881,2,4,156.85,377.7,4,240.80331526936564
4052,2033-02-03,447,3,2,560.74,211.52,9,37.72158219495667
4053,2033-02-04,66,2,3,288.57,316.65,4,109.73074124129327
4054,2033-02-05,921,4,1,83.89,140.4,9,167.3620216950769
4055,2033-02-06,760,4,2,68.92,356.49,3,517.2518862449216
4056,2033-02-07,254,1,1,133.25,167.49,2,125.69606003752345
4057,2033-02-08,899,3,2,89.94,208.28,8,231.57660662664
4058,2033-02-09,968,2,3,765.35,171.31,3,22.383223361860587
4059,2033-02-10,44,3,2,495.85,279.98,2,56.46465665019663
4060,2033-02-11,97,4,3,356.03,205.0,8,57.57941746482038
4061,2033-02-12,554,3,1,430.0,72.22,8,16.7953488372093
4062,2033-02-13,227,2,2,930.37,15.49,5,1.6649290067392544
4063,2033-02-14,774,3,4,912.54,222.76,9,24.410984723957306
4064,2033-02-15,679,2,4,721.36,170.13,6,23.584617943883774
4065,2033-02-16,436,4,1,886.99,-6.81,5,-0.7677651382766435
4066,2033-02-17,791,4,2,333.26,128.03,3,38.41745183940467
4067,2033-02-18,601,4,4,393.49,181.65,7,46.16381610714376
4068,2033-02-19,379,1,3,621.44,322.1,9,51.8312306900103
4069,2033-02-20,178,4,2,631.15,-15.75,4,-2.4954448229422486
4070,2033-02-21,427,3,2,492.07,106.82,7,21.708293535472595
4071,2033-02-22,915,1,4,412.64,320.2,3,77.59790616518029
4072,2033-02-23,709,4,3,986.46,241.79,2,24.510877278348843
4073,2033-02-24,307,3,3,824.7,80.48,1,9.758700133381835
4074,2033-02-25,779,3,3,446.28,330.4,6,74.03423859460429
4075,2033-02-26,504,3,2,732.75,171.98,5,23.4704878880928
4076,2033-02-27,268,2,1,284.17,174.26,2,61.32244783052398
4077,2033-02-28,586,1,2,118.17,389.46,3,329.57603452652955
4078,2033-03-01,8,3,2,365.38,376.2,9,102.9613005637966
4079,2033-03-02,920,2,4,414.91,111.34,3,26.83473524378781
4080,2033-03-03,508,4,1,36.21,13.26,7,36.61971830985916
4081,2033-03-04,476,3,3,818.5,96.55,1,11.795968234575442
4082,2033-03-05,297,2,4,372.01,-36.28,7,-9.752426010053494
4083,2033-03-06,164,3,2,588.81,-40.65,9,-6.903755031334387
4084,2033-03-07,485,1,1,92.48,127.98,8,138.38667820069205
4085,2033-03-08,597,1,3,191.5,373.46,7,195.01827676240208
4086,2033-03-09,72,4,3,891.9,342.11,8,38.35743917479538
4087,2033-03-10,567,3,2,616.51,180.15,4,29.22093721107525
4088,2033-03-11,905,2,3,951.28,204.35,2,21.48158270961231
4089,2033-03-12,559,4,3,998.78,-47.33,9,-4.738781313202107
4090,2033-03-13,911,3,1,384.42,46.98,3,12.221008272202278
4091,2033-03-14,944,4,4,312.83,-38.85,4,-12.418885656746477
4092,2033-03-15,238,2,1,861.19,289.54,7,33.62091988991976
4093,2033-03-16,104,4,4,998.64,15.54,2,1.556116318192742
4094,2033-03-17,210,4,4,637.05,341.07,8,53.53896868377679
4095,2033-03-18,554,4,4,799.24,239.5,8,29.96596766928582
4096,2033-03-19,828,3,3,786.11,53.24,5,6.7725890778644215
4097,2033-03-20,468,2,1,368.23,20.97,9,5.694810308774407
4098,2033-03-21,454,1,3,582.78,232.43,8,39.882974707436766
4099,2033-03-22,268,3,2,836.4,355.38,1,42.48923959827834
4100,2033-03-23,386,1,1,694.35,273.26,9,39.35479225174623
4101,2033-03-24,775,1,4,40.74,106.85,5,262.2729504172803
4102,2033-03-25,848,3,3,349.97,214.32,9,61.23953481727005
4103,2033-03-26,387,3,3,161.59,89.84,9,55.59749984528746
4104,2033-03-27,877,2,1,248.31,399.62,3,160.93592686561152
4105,2033-03-28,259,2,1,907.38,286.98,8,31.62732262117305
4106,2033-03-29,283,4,4,56.16,226.47,7,403.258547008547
4107,2033-03-30,626,1,4,235.4,140.47,7,59.67289719626167
4108,2033-03-31,875,2,2,323.38,228.17,2,70.55785762879584
4109,2033-04-01,40,4,4,624.55,103.73,2,16.60875830598031
4110,2033-04-02,486,2,3,543.42,-37.01,2,-6.8105700931139825
4111,2033-04-03,929,3,2,233.9,127.79,2,54.63445917058573
4112,2033-04-04,220,2,2,180.96,368.72,4,203.7577365163572
4113,2033-04-05,129,1,2,252.06,231.84,7,91.97810045227327
4114,2033-04-06,520,2,1,512.48,-12.22,2,-2.384483296909148
4115,2033-04-07,613,1,4,285.75,348.25,5,121.87226596675416
4116,2033-04-08,928,3,2,948.65,70.99,7,7.483265693353713
4117,2033-04-09,892,1,1,474.59,59.7,9,12.579278956573042
4118,2033-04-10,688,2,1,77.62,83.69,8,107.82014944601906
4119,2033-04-11,619,4,2,734.68,209.74,9,28.548483693580884
4120,2033-04-12,613,3,2,342.27,195.11,7,57.00470388874281
4121,2033-04-13,260,2,3,660.42,171.14,3,25.913812422397868
4122,2033-04-14,990,3,2,294.0,272.89,1,92.81972789115646
4123,2033-04-15,966,3,3,579.33,92.44,7,15.956363385289901
4124,2033-04-16,366,2,2,776.71,301.93,6,38.87293841974482
4125,2033-04-17,758,2,2,929.45,28.89,2,3.1082898488353328
4126,2033-04-18,787,4,4,275.9,302.18,1,109.52519028633564
4127,2033-04-19,544,3,2,348.16,248.71,4,71.435546875
4128,2033-04-20,649,3,2,474.98,257.44,4,54.20017684955156
4129,2033-04-21,524,2,3,928.63,166.7,6,17.951175387398642
4130,2033-04-22,907,1,3,903.36,250.15,5,27.69106447042154
4131,2033-04-23,814,2,4,108.08,-14.09,9,-13.036639526276833
4132,2033-04-24,887,3,2,149.29,333.2,8,223.1897648871324
4133,2033-04-25,16,2,2,505.6,-25.0,9,-4.944620253164557
4134,2033-04-26,129,4,3,124.49,16.93,7,13.599485902482128
4135,2033-04-27,575,1,1,358.67,209.56,9,58.42696629213483
4136,2033-04-28,109,2,1,165.42,282.74,3,170.92250030226091
4137,2033-04-29,887,4,1,643.32,-15.69,9,-2.438910650997948
4138,2033-04-30,533,3,3,950.51,364.34,2,38.33100125195947
4139,2033-05-01,670,2,3,996.8,388.12,9,38.93659711075442
4140,2033-05-02,269,3,1,387.74,222.68,6,57.43023675658947
4141,2033-05-03,162,4,1,607.03,166.56,4,27.43851209989622
4142,2033-05-04,260,3,2,859.14,283.63,2,33.013245803943484
4143,2033-05-05,924,4,3,135.11,97.76,3,72.35585818962326
4144,2033-05-06,102,4,3,695.77,171.97,5,24.71650114261897
4145,2033-05-07,506,4,1,420.67,362.27,9,86.11738417286709
4146,2033-05-08,735,2,1,222.02,380.04,7,171.17376812899738
4147,2033-05-09,571,3,4,414.7,367.18,3,88.54111405835545
4148,2033-05-10,247,3,3,94.44,68.1,4,72.10927573062261
4149,2033-05-11,640,1,4,701.5,54.61,2,7.784746970776907
4150,2033-05-12,795,1,2,267.69,83.95,8,31.36090253651612
4151,2033-05-13,837,1,4,325.18,148.59,6,45.69469217049019
4152,2033-05-14,537,1,1,138.66,91.38,3,65.90220683686717
4153,2033-05-15,131,3,3,867.37,118.4,5,13.650460587753784
4154,2033-05-16,353,4,3,503.58,229.29,5,45.53199094483498
4155,2033-05-17,196,4,4,580.7,293.14,1,50.480454623729976
4156,2033-05-18,793,2,4,578.04,281.0,5,48.612552764514575
4157,2033-05-19,916,4,2,422.28,316.49,6,74.94790186606043
4158,2033-05-20,930,3,2,208.68,-35.52,2,-17.02127659574468
4159,2033-05-21,666,3,1,750.23,-28.52,3,-3.8015008730655926
4160,2033-05-22,382,3,1,144.52,305.22,5,211.19568225851094
4161,2033-05-23,645,2,1,121.8,189.89,3,155.9031198686371
4162,2033-05-24,227,1,4,715.94,210.16,5,29.354415174455955
4163,2033-05-25,701,4,4,224.66,-26.34,5,-11.724383512863882
4164,2033-05-26,476,3,3,320.64,64.89,8,20.2376497005988
4165,2033-05-27,477,3,1,485.72,237.26,9,48.84707238738367
4166,2033-05-28,265,1,4,460.36,336.63,8,73.1232079242332
4167,2033-05-29,372,3,3,714.41,362.64,3,50.760767626433
4168,2033-05-30,486,4,1,630.96,175.19,1,27.76562698110815
4169,2033-05-31,434,2,2,651.51,195.46,3,30.00107442710012
4170,2033-06-01,646,3,2,719.77,324.87,1,45.13525153868597
4171,2033-06-02,211,4,4,306.76,191.93,9,62.56682748728648
4172,2033-06-03,572,3,3,335.89,182.59,3,54.360058352436816
4173,2033-06-04,940,1,2,449.24,357.29,8,79.53209865550707
4174,2033-06-05,377,3,3,321.31,305.47,6,95.07018144471073
4175,2033-06-06,395,3,3,985.24,359.08,3,36.44594210547684
4176,2033-06-07,450,2,2,817.77,48.21,9,5.895300634652775
4177,2033-06-08,943,1,3,181.36,185.97,8,102.54190560211734
4178,2033-06-09,364,1,2,25.48,329.11,3,1291.6405023547882
4179,2033-06-10,876,2,4,61.93,0.02,7,0.03229452607782981
4180,2033-06-11,457,3,1,259.18,307.6,5,118.68199706767497
4181,2033-06-12,725,4,1,132.01,32.34,2,24.498144079993946
4182,2033-06-13,728,1,4,542.67,313.65,8,57.79755652606556
4183,2033-06-14,226,1,2,860.84,225.4,1,26.183727521955298
4184,2033-06-15,982,3,2,742.02,36.96,4,4.980997816770437
4185,2033-06-16,131,3,2,231.3,163.01,4,70.4755728491137
4186,2033-06-17,588,1,2,411.31,256.86,5,62.44924752619679
4187,2033-06-18,476,3,4,517.74,235.23,4,45.43400162243597
4188,2033-06-19,798,4,1,814.0,142.26,1,17.476658476658475
4189,2033-06-20,986,1,3,842.34,354.71,7,42.11007431678419
4190,2033-06-21,277,4,3,911.52,183.67,2,20.149859575215025
4191,2033-06-22,156,4,1,519.06,177.64,3,34.22340384541286
4192,2033-06-23,760,3,4,700.39,-21.99,5,-3.139679321520867
4193,2033-06-24,218,4,3,129.56,364.95,8,281.68416177832665
4194,2033-06-25,190,3,1,573.98,29.7,8,5.174396320429283
4195,2033-06-26,417,2,4,263.72,187.76,2,71.19672379796754
4196,2033-06-27,981,3,3,443.08,311.61,9,70.32815744335109
4197,2033-06-28,675,4,2,641.37,46.95,6,7.32026755227092
4198,2033-06-29,692,2,2,271.85,187.32,9,68.90564649622954
4199,2033-06-30,546,3,4,71.14,58.31,4,81.96513916221535
4200,2033-07-01,41,4,2,30.03,291.86,3,971.8947718947719
4201,2033-07-02,307,1,4,41.72,203.95,5,488.8542665388303
4202,2033-07-03,943,1,1,28.18,335.19,5,1189.460610361959
4203,2033-07-04,338,3,1,128.15,352.55,4,275.10729613733906
4204,2033-07-05,314,3,3,254.7,241.93,7,94.9862583431488
4205,2033-07-06,75,1,4,236.8,276.43,8,116.7356418918919
4206,2033-07-07,953,4,3,987.06,197.15,5,19.973456527465405
